MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,TotalBsmtSF,RoofMatl,BedroomAbvGr,Foundation,HouseStyle,CentralAir,ExterCond,GrLivArea,Fireplaces,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageArea,PavedDrive,SalePrice,Age
20,RL,6762,AllPub,CollgCr,5,1187,CompShg,2,PConc,1Story,Y,TA,1208,0,1,6,Attchd,632,Y,206000,4
20,RL,10206,AllPub,Edwards,3,0,Tar&Grv,2,Slab,1Story,N,TA,944,0,1,4,Detchd,528,Y,82000,57
30,RL,5400,AllPub,OldTown,6,691,CompShg,2,BrkTil,1Story,Y,TA,691,0,1,4,Detchd,216,N,86000,87
20,RL,11957,AllPub,Somerst,5,1574,CompShg,3,PConc,1Story,Y,TA,1574,1,1,7,Attchd,824,Y,232000,2
90,RL,11500,AllPub,NWAmes,6,1680,CompShg,4,CBlock,1Story,Y,TA,1680,0,2,8,Detchd,528,Y,136905,31
120,RL,3182,AllPub,Blmngtn,5,1346,CompShg,1,PConc,1Story,Y,TA,1504,1,1,7,Attchd,457,Y,181000,4
80,RL,8385,AllPub,CollgCr,8,985,CompShg,3,CBlock,SLvl,Y,TA,985,0,1,6,Attchd,328,Y,149900,31
20,RL,12155,AllPub,NAmes,3,1657,CompShg,3,CBlock,1Story,Y,TA,1657,1,1,7,Attchd,484,Y,163500,37
160,RM,2217,AllPub,MeadowV,4,546,CompShg,3,CBlock,2Story,Y,TA,1092,0,1,6,Attchd,286,Y,88000,39
20,RL,12118,AllPub,Mitchel,5,1710,CompShg,3,PConc,1Story,Y,TA,1710,1,1,7,Attchd,550,Y,240000,5
50,RL,6000,AllPub,SWISU,5,1008,CompShg,4,BrkTil,1.5Fin,Y,Fa,1522,0,1,7,,0,P,102000,80
50,RL,21286,AllPub,Sawyer,5,720,CompShg,4,CBlock,1.5Fin,Y,TA,1271,1,1,7,Attchd,312,Y,135000,60
90,RL,9825,AllPub,Edwards,5,0,CompShg,4,CBlock,1Story,N,TA,1664,0,2,8,,0,Y,100000,45
70,RL,10592,AllPub,Crawfor,7,602,CompShg,3,PConc,2Story,Y,Gd,1502,2,1,7,Detchd,180,Y,165000,84
30,RM,7200,AllPub,OldTown,4,1022,CompShg,2,BrkTil,1Story,N,TA,1022,0,1,4,Detchd,280,Y,85000,99
20,RL,11664,AllPub,NAmes,5,1082,CompShg,2,CBlock,1Story,Y,TA,1082,1,1,5,Detchd,240,Y,119200,59
60,RL,8400,AllPub,NWAmes,6,810,CompShg,3,PConc,2Story,Y,TA,1665,0,1,6,Attchd,528,Y,227000,8
20,RL,11883,AllPub,CollgCr,5,1504,CompShg,3,PConc,1Story,Y,TA,1504,1,1,6,Attchd,478,Y,203000,13
120,RL,5814,AllPub,StoneBr,5,1220,CompShg,1,CBlock,1Story,Y,TA,1360,1,1,4,Attchd,565,Y,187500,25
80,RL,10784,AllPub,Gilbert,5,384,CompShg,3,PConc,SLvl,Y,TA,1472,1,1,7,Attchd,402,Y,160000,16
120,RL,3013,AllPub,Blmngtn,5,1362,CompShg,2,PConc,1Story,Y,TA,1506,1,1,6,Attchd,440,Y,213490,1
20,RL,7024,AllPub,Edwards,5,1132,CompShg,2,PConc,1Story,Y,TA,1132,0,1,5,Attchd,451,Y,176000,3
20,RL,7406,AllPub,CollgCr,5,1199,CompShg,2,PConc,1Story,Y,TA,1220,0,1,6,Attchd,632,Y,194000,0
50,RM,9439,AllPub,OldTown,5,912,CompShg,2,CBlock,1.5Fin,Y,TA,1248,0,1,6,Detchd,160,Y,87000,77
120,RL,3182,AllPub,Blmngtn,5,1346,CompShg,2,PConc,1Story,Y,TA,1504,1,1,7,Attchd,437,Y,191000,3
20,RL,15498,AllPub,Timber,6,1565,WdShake,2,CBlock,1Story,Y,TA,2898,1,1,10,Attchd,665,Y,287000,32
20,RL,7700,AllPub,CollgCr,5,882,CompShg,3,CBlock,1Story,Y,TA,882,0,1,5,Detchd,461,Y,112500,35
20,RL,9300,AllPub,NAmes,5,1268,CompShg,3,CBlock,1Story,Y,TA,1264,2,1,6,Attchd,461,Y,167500,50
20,RL,9520,AllPub,Timber,5,1638,CompShg,3,PConc,1Story,Y,TA,1646,1,1,7,Attchd,800,Y,293077,1
50,RL,9492,AllPub,NAmes,5,768,CompShg,3,CBlock,1.5Fin,Y,TA,1376,1,1,6,Attchd,240,Y,105000,66
160,RM,1680,AllPub,BrDale,7,672,CompShg,3,CBlock,2Story,Y,TA,1218,0,1,7,Detchd,264,Y,118000,34
190,RH,7082,AllPub,SWISU,8,686,CompShg,5,PConc,2Story,Y,TA,1928,0,2,10,,0,N,160000,90
75,RL,15863,AllPub,SWISU,3,824,CompShg,5,BrkTil,2.5Fin,Y,TA,3082,2,1,12,Basment,672,Y,197000,89
60,RL,14541,AllPub,NoRidge,7,1338,CompShg,5,PConc,2Story,Y,Gd,2520,1,1,10,Attchd,796,Y,310000,13
20,RL,8125,AllPub,CollgCr,5,1654,CompShg,3,PConc,1Story,Y,TA,1654,0,1,6,Attchd,900,Y,230000,4
30,RL,6305,AllPub,Crawfor,7,920,CompShg,2,PConc,1Story,Y,Gd,954,1,1,5,Basment,240,Y,119750,69
20,RL,11500,AllPub,Edwards,3,0,CompShg,3,Slab,1Story,N,Gd,845,0,1,5,Detchd,290,N,84000,52
20,RL,12898,AllPub,Timber,5,1620,CompShg,2,PConc,1Story,Y,TA,1620,1,1,6,Attchd,912,Y,315500,2
60,RL,9240,AllPub,CollgCr,5,1055,CompShg,3,PConc,2Story,Y,TA,2263,1,1,7,BuiltIn,905,Y,287000,7
160,RM,1533,AllPub,MeadowV,6,546,CompShg,3,CBlock,2Story,Y,TA,1344,1,1,6,,0,Y,97000,39
180,RM,1477,AllPub,MeadowV,4,630,CompShg,1,CBlock,SFoyer,Y,TA,630,0,1,3,Attchd,286,Y,80000,39
20,RL,13125,AllPub,Sawyer,4,1134,CompShg,3,CBlock,1Story,Y,TA,1803,1,1,8,Attchd,484,Y,155000,49
60,RL,9130,AllPub,NWAmes,8,800,CompShg,4,CBlock,2Story,Y,TA,1632,0,1,7,Attchd,484,Y,173000,42
120,RL,5381,AllPub,NridgHt,5,1306,CompShg,1,PConc,1Story,Y,TA,1306,1,1,5,Attchd,624,Y,196000,4
60,RL,11839,AllPub,SawyerW,5,1475,CompShg,4,PConc,2Story,Y,TA,2329,1,1,10,Attchd,514,Y,262280,18
20,RL,9600,AllPub,NWAmes,5,2524,WdShngl,4,PConc,1Story,Y,TA,2524,1,1,9,Attchd,542,Y,278000,28
20,RL,13680,AllPub,Edwards,5,0,CompShg,4,Slab,1Story,Y,TA,1733,1,1,8,Attchd,452,Y,139600,54
60,RL,16056,AllPub,StoneBr,5,1992,CompShg,4,PConc,2Story,Y,TA,2868,1,1,11,BuiltIn,716,Y,556581,1
20,RL,9245,AllPub,CollgCr,5,990,CompShg,3,PConc,1Story,Y,TA,990,0,1,5,Detchd,672,Y,145000,14
20,RL,21750,AllPub,Mitchel,4,0,CompShg,3,Slab,1Story,Y,Fa,1771,1,1,9,Attchd,336,Y,115000,49
20,RL,11100,AllPub,Edwards,7,0,CompShg,2,CBlock,1Story,Y,TA,930,0,1,6,Detchd,308,Y,84900,64
20,RL,8993,AllPub,Gilbert,5,1302,CompShg,3,PConc,1Story,Y,TA,1302,0,1,6,Attchd,436,Y,176485,0
20,RL,11175,AllPub,CollgCr,5,1316,CompShg,3,PConc,1Story,Y,TA,1316,1,1,6,Attchd,440,Y,200141,0
60,RL,9500,AllPub,NAmes,6,816,CompShg,4,CBlock,2Story,Y,TA,1977,1,1,9,Attchd,540,Y,165000,43
20,RL,8562,AllPub,Edwards,6,1216,CompShg,4,CBlock,1Story,Y,TA,1526,1,1,7,Basment,364,Y,144500,53
60,RL,11367,AllPub,CollgCr,5,1065,CompShg,3,PConc,2Story,Y,TA,1989,1,1,7,Attchd,586,Y,255000,4
20,RL,11361,AllPub,NWAmes,5,1193,CompShg,3,CBlock,1Story,Y,TA,1523,1,1,7,Attchd,478,Y,180000,32
120,RL,7052,AllPub,NridgHt,5,1364,CompShg,2,PConc,1Story,Y,TA,1364,1,1,6,Attchd,484,Y,185850,1
60,RL,29959,AllPub,NoRidge,6,973,CompShg,3,PConc,2Story,Y,TA,1850,1,1,7,BuiltIn,467,Y,248000,15
60,RL,11308,AllPub,NridgHt,5,1104,CompShg,3,PConc,2Story,Y,TA,2184,1,1,10,Attchd,836,Y,335000,1
50,RL,11275,AllPub,Crawfor,7,854,CompShg,3,CBlock,1.5Fin,Y,TA,1991,1,1,7,Detchd,432,Y,220000,75
120,RL,4920,AllPub,StoneBr,5,1338,CompShg,2,PConc,1Story,Y,TA,1338,0,1,6,Attchd,582,Y,213500,9
30,C (all),18000,AllPub,IDOTRR,4,894,CompShg,2,CBlock,1Story,Y,TA,894,0,1,6,Detchd,1248,Y,81000,73
190,RM,13600,AllPub,OldTown,5,662,CompShg,5,BrkTil,2Story,N,TA,2337,0,2,10,Detchd,560,Y,90000,107
30,RM,6000,AllPub,OldTown,6,1103,CompShg,2,BrkTil,1Story,Y,Gd,1103,1,1,5,Detchd,440,Y,110500,81
20,RL,11000,AllPub,NAmes,6,1154,CompShg,3,CBlock,1Story,Y,TA,1154,1,1,6,Attchd,480,Y,154000,43
60,RL,14000,AllPub,ClearCr,5,1306,CompShg,3,PConc,2Story,Y,TA,2260,0,1,7,Attchd,533,Y,328000,14
60,RL,7837,AllPub,Gilbert,7,799,CompShg,3,PConc,2Story,Y,TA,1571,1,1,7,Attchd,380,Y,178000,16
60,RL,9760,AllPub,NAmes,6,780,CompShg,4,CBlock,2Story,Y,TA,1611,0,1,7,Attchd,442,Y,167900,44
160,RM,3964,AllPub,MeadowV,4,942,CompShg,5,CBlock,2Story,Y,TA,2521,1,1,10,Attchd,576,Y,151400,33
45,RL,9600,AllPub,NAmes,7,845,CompShg,2,CBlock,1.5Unf,Y,TA,893,0,1,4,Detchd,576,Y,135000,58
20,RL,10152,AllPub,NAmes,5,1048,CompShg,3,CBlock,1Story,Y,TA,1048,0,1,6,Attchd,286,Y,135000,51
60,RL,11700,AllPub,NWAmes,6,727,CompShg,4,CBlock,2Story,Y,TA,1556,0,1,8,Attchd,441,Y,154000,41
50,RL,7585,AllPub,Edwards,3,810,CompShg,4,CBlock,1.5Fin,Y,TA,1456,1,1,7,Detchd,280,P,91500,58
60,RL,7950,AllPub,Edwards,6,690,CompShg,3,CBlock,2Story,Y,TA,1426,0,1,6,Attchd,440,Y,159500,32
20,RL,8556,AllPub,CollgCr,5,1240,CompShg,2,PConc,1Story,Y,TA,1240,0,1,5,Attchd,826,Y,194000,1
70,RL,13125,AllPub,Crawfor,6,800,CompShg,3,CBlock,2Story,Y,TA,1740,2,1,6,Attchd,240,Y,219500,67
50,RL,10800,AllPub,OldTown,8,796,CompShg,3,CBlock,1.5Fin,Y,TA,1466,1,1,7,Attchd,566,Y,170000,70
20,RL,15870,AllPub,NAmes,5,1096,CompShg,3,CBlock,1Story,Y,TA,1096,0,1,6,Attchd,299,Y,138800,37
120,RM,4435,AllPub,CollgCr,5,848,CompShg,1,PConc,1Story,Y,TA,848,1,1,3,Attchd,420,Y,155900,2
20,RL,8775,AllPub,CollgCr,5,990,CompShg,3,PConc,1Story,Y,TA,990,0,1,5,Attchd,299,Y,126000,13
20,RL,11040,AllPub,NWAmes,7,1258,CompShg,3,CBlock,1Story,Y,Gd,1258,0,1,5,Attchd,528,Y,145000,37
20,RL,7500,AllPub,Sawyer,5,1040,CompShg,3,CBlock,1Story,Y,TA,1040,0,1,5,Attchd,308,Y,133000,47
20,RL,8749,AllPub,CollgCr,5,1459,CompShg,3,PConc,1Story,Y,TA,1459,1,1,6,Attchd,527,Y,192000,5
20,RL,8800,AllPub,NAmes,6,1251,CompShg,3,CBlock,1Story,Y,TA,1251,2,1,6,Attchd,461,Y,160000,42
60,RL,13031,AllPub,Gilbert,5,691,CompShg,3,PConc,2Story,Y,TA,1498,1,1,6,Attchd,409,Y,187500,11
85,RL,9069,AllPub,SawyerW,6,936,CompShg,2,PConc,SFoyer,Y,TA,996,0,1,5,Attchd,564,Y,147000,18
160,RM,1974,AllPub,MeadowV,5,546,CompShg,3,CBlock,2Story,Y,TA,1092,0,1,6,Attchd,286,Y,83500,37
60,FV,10574,AllPub,Somerst,5,1082,CompShg,3,PConc,2Story,Y,TA,1953,1,1,9,Attchd,1043,Y,252000,4
160,RM,2522,AllPub,Edwards,5,970,CompShg,3,PConc,2Story,Y,TA,1709,0,1,7,Detchd,380,Y,137500,2
120,FV,3316,AllPub,Somerst,5,1247,CompShg,1,PConc,1Story,Y,TA,1247,1,1,4,Attchd,550,Y,197000,1
90,RL,8544,AllPub,NAmes,4,0,CompShg,2,Slab,1Story,N,TA,1040,0,2,6,Detchd,400,Y,92900,59
160,FV,2160,AllPub,Somerst,5,600,CompShg,2,PConc,2Story,Y,TA,1252,0,1,4,Detchd,462,Y,160000,9
50,RL,8400,AllPub,SWISU,5,1181,CompShg,4,PConc,1.5Fin,Y,TA,1694,1,1,7,Detchd,576,Y,136500,83
20,RL,9230,AllPub,NAmes,8,864,CompShg,1,CBlock,1Story,Y,TA,1200,0,1,6,Detchd,884,Y,146000,41
20,RL,5868,AllPub,NAmes,7,936,CompShg,2,CBlock,1Story,Y,TA,936,0,1,4,Attchd,308,Y,129000,54
20,RL,9317,AllPub,CollgCr,5,1314,CompShg,3,PConc,1Story,Y,TA,1314,1,1,6,Attchd,440,Y,176432,1
70,RM,6882,AllPub,IDOTRR,7,684,CompShg,3,PConc,2Story,Y,TA,1355,0,1,7,,0,Y,127000,93
120,RL,3696,AllPub,StoneBr,5,1074,CompShg,2,CBlock,1Story,Y,TA,1088,0,1,5,Attchd,461,Y,170000,21
50,RM,6000,AllPub,BrkSide,6,672,CompShg,3,BrkTil,1.5Fin,Y,TA,1324,0,1,6,Detchd,240,Y,128000,73
20,RL,11880,AllPub,NWAmes,5,1271,CompShg,3,CBlock,1Story,Y,TA,1601,1,1,7,Attchd,478,Y,157000,31
30,RL,8400,AllPub,SWISU,5,290,CompShg,1,CBlock,1Story,N,TA,438,0,1,3,Detchd,246,N,60000,89
20,RL,9758,AllPub,NAmes,5,950,CompShg,3,CBlock,1Story,Y,TA,950,0,1,5,Detchd,280,Y,119500,36
20,RL,7000,AllPub,NAmes,7,1010,CompShg,2,CBlock,1Story,Y,TA,1134,0,1,6,Attchd,254,Y,135000,47
20,RL,8910,AllPub,NAmes,6,655,CompShg,3,CBlock,1Story,Y,TA,1194,1,1,6,BuiltIn,539,Y,159500,47
160,RM,2016,AllPub,BrDale,5,630,CompShg,3,CBlock,2Story,Y,TA,1302,0,1,6,Detchd,440,Y,106000,37
60,RL,12256,AllPub,NoRidge,5,1463,CompShg,3,PConc,2Story,Y,TA,2622,2,1,9,Attchd,712,Y,325000,16
20,RL,10357,AllPub,SawyerW,5,910,CompShg,3,PConc,1Story,Y,TA,1442,1,1,6,Attchd,719,Y,179900,17
60,RL,23257,AllPub,Gilbert,5,868,CompShg,3,PConc,2Story,Y,TA,2021,1,1,9,BuiltIn,422,Y,274725,0
60,RL,8063,AllPub,Gilbert,5,924,CompShg,3,PConc,2Story,Y,TA,1690,1,1,7,Attchd,463,Y,181000,7
20,RL,11362,AllPub,NridgHt,5,1836,CompShg,3,PConc,1Story,Y,TA,1836,1,1,7,Attchd,862,Y,280000,5
60,RL,8000,AllPub,Gilbert,5,773,CompShg,3,PConc,2Story,Y,TA,1658,1,1,8,Attchd,431,Y,188000,13
60,RL,10480,AllPub,NWAmes,6,803,CompShg,4,CBlock,2Story,Y,TA,1964,1,1,8,Attchd,483,Y,205000,32
20,RL,7100,AllPub,NAmes,7,816,CompShg,2,CBlock,1Story,Y,TA,816,0,1,5,Detchd,308,Y,129900,49
20,RL,8923,AllPub,NAmes,7,1008,CompShg,2,CBlock,1Story,Y,TA,1008,0,1,6,Attchd,240,Y,134500,54
20,RL,5400,AllPub,OldTown,7,833,CompShg,2,CBlock,1Story,Y,Gd,833,0,1,4,Detchd,326,Y,117000,52
20,RL,12085,AllPub,NridgHt,5,1734,CompShg,3,PConc,1Story,Y,TA,1734,1,1,7,Attchd,928,Y,318000,0
80,RL,7750,AllPub,Gilbert,5,408,CompShg,3,PConc,SLvl,Y,TA,1419,1,1,7,BuiltIn,527,Y,184100,7
20,RL,9764,AllPub,Sawyer,7,894,CompShg,3,CBlock,1Story,Y,TA,894,0,1,5,Attchd,450,Y,130000,41
80,RL,13825,AllPub,Sawyer,6,533,CompShg,3,CBlock,SLvl,Y,Gd,1601,0,1,6,BuiltIn,300,Y,140000,50
20,RL,7560,AllPub,NAmes,5,1040,CompShg,3,CBlock,1Story,Y,TA,1040,0,1,6,Attchd,286,Y,133700,47
30,RM,8263,AllPub,IDOTRR,5,1012,CompShg,2,BrkTil,1Story,Y,TA,1012,1,1,6,Detchd,308,Y,118400,87
20,RL,10084,AllPub,CollgCr,5,1552,CompShg,3,PConc,1Story,Y,TA,1552,0,1,7,Attchd,782,Y,212900,1
20,RL,8926,AllPub,Edwards,3,672,CompShg,3,CBlock,1Story,Y,TA,960,0,1,5,Basment,288,Y,112000,53
20,RL,9405,AllPub,Edwards,9,698,CompShg,2,CBlock,1Story,Y,Ex,698,0,1,4,,0,Y,118000,62
80,RL,9125,AllPub,Gilbert,5,384,CompShg,3,PConc,SLvl,Y,TA,1482,1,1,7,Attchd,392,Y,163900,15
20,RL,10434,AllPub,NAmes,5,1005,CompShg,2,CBlock,1Story,Y,TA,1005,1,1,5,Detchd,672,Y,115000,54
120,RL,3684,AllPub,Blmngtn,5,1373,CompShg,2,PConc,1Story,Y,TA,1555,1,1,7,Attchd,660,Y,174000,2
20,RL,14572,AllPub,Gilbert,5,1530,CompShg,3,PConc,1Story,Y,TA,1530,1,1,7,Attchd,630,Y,259000,3
60,RL,11796,AllPub,Gilbert,5,847,CompShg,4,PConc,2Story,Y,TA,1959,1,1,8,BuiltIn,434,Y,215000,3
90,RM,7200,AllPub,OldTown,5,936,CompShg,2,CBlock,SFoyer,Y,TA,936,0,1,4,Detchd,672,Y,140000,27
50,RL,7804,AllPub,SWISU,3,1122,CompShg,4,BrkTil,1.5Fin,Y,TA,1981,2,1,7,Detchd,576,Y,135000,81
20,RL,10712,AllPub,Mitchel,5,974,CompShg,3,PConc,1Story,Y,TA,974,0,1,5,,0,Y,93500,16
70,RM,9900,AllPub,OldTown,4,1008,CompShg,5,BrkTil,2Story,Y,TA,2210,0,1,8,Detchd,205,N,117500,127
60,RL,9828,AllPub,SawyerW,5,1128,CompShg,3,PConc,2Story,Y,TA,2020,1,1,8,Attchd,466,Y,239500,14
60,RL,8773,AllPub,Gilbert,5,916,CompShg,3,PConc,2Story,Y,TA,1600,1,1,7,Attchd,460,Y,169000,10
30,RM,6180,AllPub,BrkSide,5,960,CompShg,2,BrkTil,1Story,N,TA,986,1,1,5,Detchd,180,Y,102000,81
50,RL,9600,AllPub,NAmes,5,1032,CompShg,3,CBlock,1.5Fin,Y,TA,1252,0,1,6,Attchd,288,Y,119000,58
50,RL,6342,AllPub,Sawyer,8,780,CompShg,2,CBlock,1.5Fin,N,Gd,1020,0,1,6,,0,N,94000,135
20,RL,9819,AllPub,Mitchel,5,1567,CompShg,2,PConc,1Story,Y,TA,1567,2,1,5,Attchd,714,Y,196000,32
30,RL,8731,AllPub,BrkSide,5,915,CompShg,3,BrkTil,1Story,Y,Fa,1167,1,1,6,Detchd,495,Y,144000,87
20,RL,7350,AllPub,NAmes,7,952,CompShg,2,CBlock,1Story,Y,TA,952,0,1,4,Detchd,840,Y,139000,57
60,RL,10304,AllPub,NWAmes,7,780,CompShg,4,CBlock,2Story,Y,Gd,1868,1,1,9,Attchd,484,Y,197500,33
60,RL,9965,AllPub,CollgCr,5,1466,CompShg,4,PConc,2Story,Y,TA,2828,1,1,11,BuiltIn,1052,Y,424870,1
20,RL,9000,AllPub,Sawyer,3,1006,CompShg,3,CBlock,1Story,Y,TA,1006,0,1,5,,0,Y,80000,49
190,RL,12180,AllPub,Edwards,4,672,CompShg,2,BrkTil,1.5Fin,N,Fa,924,0,1,5,Detchd,280,Y,80000,69
50,RM,6240,AllPub,BrkSide,6,1042,CompShg,3,BrkTil,1.5Fin,Y,TA,1576,1,1,8,Detchd,225,Y,149000,78
20,RL,11200,AllPub,SawyerW,5,1298,CompShg,3,CBlock,1Story,Y,TA,1298,1,1,5,Attchd,403,Y,180000,21
70,RL,12000,AllPub,Crawfor,7,704,CompShg,3,CBlock,2Story,Y,TA,1564,1,1,7,Attchd,234,Y,174500,68
50,RM,5700,AllPub,OldTown,7,572,CompShg,2,PConc,1.5Fin,Y,TA,1111,1,1,5,Detchd,288,Y,116900,82
70,RM,9000,AllPub,OldTown,9,650,CompShg,3,PConc,2Story,Y,Gd,1482,0,1,7,Detchd,324,Y,143000,89
20,RL,8280,AllPub,NAmes,5,932,CompShg,2,CBlock,1Story,Y,TA,932,1,1,4,Attchd,306,Y,124000,57
20,RL,17755,AllPub,Edwards,4,1466,CompShg,3,CBlock,1Story,Y,TA,1466,2,1,6,Attchd,528,Y,149900,47
20,RL,14115,AllPub,Crawfor,7,1073,CompShg,2,PConc,1Story,Y,TA,1811,1,1,6,Attchd,470,Y,230000,50
30,RM,5890,AllPub,IDOTRR,8,816,CompShg,2,BrkTil,1Story,Y,Gd,816,0,1,5,Detchd,432,Y,120500,78
60,RL,13700,AllPub,NAmes,6,864,CompShg,4,CBlock,2Story,Y,TA,1820,2,1,8,Attchd,492,Y,201800,43
20,RL,10768,AllPub,Veenker,8,1437,CompShg,3,CBlock,1Story,Y,Gd,1437,1,1,6,Attchd,528,Y,218000,31
80,RL,9350,AllPub,NAmes,8,1219,CompShg,3,PConc,SLvl,Y,Gd,1265,1,1,6,Attchd,502,Y,179900,43
120,RL,5001,AllPub,NridgHt,5,1314,CompShg,2,PConc,1Story,Y,TA,1314,1,1,6,Attchd,626,Y,230000,2
20,RL,11932,AllPub,Somerst,5,1580,CompShg,3,PConc,1Story,Y,TA,1580,0,1,7,Attchd,830,Y,235128,1
60,RL,9120,AllPub,NWAmes,6,901,CompShg,4,CBlock,2Story,Y,TA,1876,1,1,8,Attchd,540,Y,185000,34
160,RL,2280,AllPub,NPkVill,5,855,CompShg,3,CBlock,2Story,Y,TA,1456,1,1,7,Attchd,440,Y,146000,32
20,RL,14778,AllPub,Crawfor,7,1296,CompShg,3,CBlock,1Story,Y,TA,1640,1,1,7,Detchd,924,Y,224000,54
20,RL,8724,AllPub,Sawyer,5,894,CompShg,3,CBlock,1Story,Y,TA,894,1,1,5,Attchd,450,Y,129000,39
90,RL,12900,AllPub,Sawyer,4,1198,CompShg,0,CBlock,SFoyer,Y,TA,1258,0,2,6,CarPort,400,Y,108959,39
80,RL,16157,AllPub,Veenker,7,1360,CompShg,2,PConc,SLvl,Y,TA,1432,1,1,5,Attchd,588,Y,194000,29
20,RL,9541,AllPub,NridgHt,5,1502,CompShg,3,PConc,1Story,Y,TA,1502,0,1,7,Attchd,644,Y,233170,0
20,RL,10475,AllPub,CollgCr,5,1694,CompShg,3,PConc,1Story,Y,TA,1694,0,1,7,Attchd,776,Y,245350,2
60,RL,10852,AllPub,Gilbert,5,959,CompShg,3,PConc,2Story,Y,TA,1671,1,1,7,Attchd,472,Y,173000,6
70,RL,13728,AllPub,Edwards,7,1127,CompShg,4,CBlock,2Story,Y,TA,2108,2,1,7,Basment,540,Y,235000,73
60,RL,35760,AllPub,NoRidge,5,1930,CompShg,4,PConc,2Story,Y,Gd,3627,1,1,10,Attchd,807,Y,625000,11
80,RL,9880,AllPub,Mitchel,6,1096,CompShg,3,CBlock,SLvl,Y,TA,1118,1,1,6,Attchd,358,Y,171000,31
20,RL,9120,AllPub,NAmes,6,1261,CompShg,3,CBlock,1Story,Y,TA,1261,1,1,6,Attchd,433,Y,163000,50
160,FV,4017,AllPub,Somerst,5,625,CompShg,2,PConc,2Story,Y,TA,1250,0,1,5,Detchd,625,Y,171900,2
50,RL,18030,AllPub,ClearCr,6,1598,CompShg,3,CBlock,1.5Fin,Y,TA,3086,1,1,12,,0,Y,200500,61
70,RL,16560,AllPub,Crawfor,8,952,CompShg,4,BrkTil,2Story,Y,TA,2345,1,1,9,Detchd,360,Y,239000,74
50,RL,10678,AllPub,NoRidge,5,1683,CompShg,4,PConc,1.5Fin,Y,TA,2872,1,1,9,Attchd,541,Y,285000,15
20,RL,6951,AllPub,Mitchel,5,876,CompShg,3,CBlock,1Story,Y,TA,923,0,1,5,Attchd,264,Y,119500,24
50,RM,3950,AllPub,OldTown,8,818,CompShg,3,CBlock,1.5Fin,Y,TA,1224,0,1,5,Detchd,210,N,115000,83
50,RL,7681,AllPub,Crawfor,6,731,CompShg,3,BrkTil,1.5Fin,Y,TA,1343,1,1,7,Detchd,186,Y,154900,88
20,RL,8335,AllPub,Edwards,5,0,CompShg,3,Slab,1Story,Y,TA,1124,1,1,5,,0,N,93000,52
60,RL,11170,AllPub,Timber,5,1216,CompShg,4,Wood,2Story,Y,TA,2514,0,1,8,Attchd,693,Y,250000,16
120,RM,5587,AllPub,Crawfor,5,1600,CompShg,2,PConc,1Story,Y,TA,1652,1,1,5,Attchd,482,Y,392500,0
60,RL,15623,AllPub,NoRidge,5,2396,CompShg,4,PConc,2Story,Y,TA,4476,2,1,10,Attchd,813,Y,745000,11
30,RL,10800,AllPub,OldTown,6,1120,CompShg,2,BrkTil,1Story,Y,TA,1130,1,1,5,Detchd,720,Y,120000,86
20,RL,35133,AllPub,Timber,4,1572,CompShg,3,CBlock,1Story,Y,TA,1572,2,1,5,2Types,995,Y,186700,44
50,RL,9738,AllPub,Edwards,7,784,CompShg,4,BrkTil,1.5Fin,Y,Gd,1221,0,1,7,Attchd,392,Y,104900,82
190,RL,10615,AllPub,OldTown,5,978,CompShg,3,CBlock,2Story,Y,TA,1699,0,2,7,CarPort,420,Y,95000,109
20,RL,12461,AllPub,NoRidge,5,1624,CompShg,2,PConc,1Story,Y,TA,1624,1,1,5,Attchd,757,Y,262000,12
60,RL,8935,AllPub,CollgCr,5,831,CompShg,3,PConc,2Story,Y,TA,1660,0,1,7,Attchd,493,Y,195000,7
60,RL,7500,AllPub,Gilbert,5,994,CompShg,3,PConc,2Story,Y,TA,1804,1,1,7,Attchd,442,Y,189000,11
190,RL,32463,AllPub,Mitchel,4,1249,CompShg,3,CBlock,1Story,Y,Gd,1622,1,1,7,2Types,1356,Y,168000,46
160,FV,2645,AllPub,Somerst,5,776,CompShg,2,PConc,2Story,Y,TA,1441,0,1,5,Detchd,492,Y,174000,8
50,RM,9600,AllPub,OldTown,8,702,CompShg,3,PConc,1.5Fin,Y,TA,1472,0,1,6,Detchd,250,P,125000,82
120,RM,4500,AllPub,Mitchel,5,1224,CompShg,2,PConc,1Story,Y,TA,1224,0,1,5,Attchd,402,Y,165000,10
60,RL,9364,AllPub,Sawyer,7,663,CompShg,4,CBlock,2Story,Y,TA,1352,0,1,7,Attchd,299,Y,158000,41
60,RL,8029,AllPub,Gilbert,5,728,CompShg,3,PConc,2Story,Y,TA,1456,0,1,8,Attchd,400,Y,176000,3
60,RL,14054,AllPub,Gilbert,5,879,CompShg,4,PConc,2Story,Y,TA,1863,1,1,9,BuiltIn,660,Y,219210,0
75,RM,8850,AllPub,OldTown,6,815,CompShg,3,BrkTil,2.5Unf,Y,TA,1690,1,1,7,Detchd,225,Y,144000,90
20,RL,9100,AllPub,CollgCr,5,1212,CompShg,3,PConc,1Story,Y,TA,1212,0,1,6,Attchd,573,Y,178000,8
20,RL,11235,AllPub,Sawyer,5,1051,CompShg,3,CBlock,1Story,Y,TA,1382,1,1,6,Attchd,459,Y,148000,43
