MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,PavedDrive,SaleType,SalePrice,Age
70,RL,11414,AllPub,BrkSide,8,CompShg,HdBoard,Gd,BrkTil,728,N,2019,1,0,3,1,8,532,Y,WD,167500,99
160,FV,2651,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,673,Y,1382,2,1,3,1,6,490,Y,WD,165000,6
30,RL,5900,AllPub,BrkSide,7,CompShg,Wd Sdng,TA,PConc,440,Y,869,1,0,2,1,4,0,Y,WD,85500,83
120,FV,4274,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1241,Y,1241,1,1,1,1,4,569,Y,New,199900,1
20,RL,9450,AllPub,Edwards,5,CompShg,MetalSd,TA,CBlock,894,Y,894,1,0,3,1,5,400,Y,WD,110000,53
20,RL,8816,AllPub,Sawyer,6,CompShg,VinylSd,TA,PConc,1121,Y,1121,1,0,3,1,5,480,Y,WD,139000,46
85,RL,12122,AllPub,NAmes,9,CompShg,CemntBd,TA,CBlock,944,Y,999,1,0,3,1,6,588,Y,WD,178400,47
60,RL,12203,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1225,Y,2612,2,1,4,1,8,676,Y,WD,336000,11
20,RL,3182,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1266,Y,1266,2,0,2,1,6,388,Y,WD,159895,1
60,RL,11250,AllPub,CollgCr,5,CompShg,CemntBd,TA,PConc,1128,Y,2290,2,1,4,1,9,779,Y,WD,255900,6
90,RL,10125,AllPub,Mitchel,5,CompShg,Plywood,TA,CBlock,0,Y,1734,2,0,4,2,8,539,Y,COD,126000,32
190,RL,10880,AllPub,Edwards,5,CompShg,MetalSd,TA,CBlock,1164,N,1164,1,0,3,1,5,240,Y,ConLD,125000,58
50,RM,5310,AllPub,OldTown,8,CompShg,VinylSd,Gd,CBlock,485,Y,1635,1,0,2,1,5,255,Y,WD,117000,96
20,RL,10159,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1930,Y,1940,2,1,3,1,8,606,Y,New,395192,1
60,RL,12046,AllPub,NWAmes,6,CompShg,Plywood,TA,CBlock,848,Y,2030,2,1,4,1,8,551,Y,WD,195000,31
60,FV,8125,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,770,Y,1576,2,1,3,1,6,614,Y,New,197000,0
60,RL,9452,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1396,Y,2392,2,1,3,1,7,870,Y,WD,348000,9
70,RM,17671,AllPub,OldTown,9,CompShg,Wd Sdng,Gd,BrkTil,916,Y,1742,1,1,4,1,8,424,P,WD,168000,127
60,RL,9760,AllPub,NAmes,8,CompShg,Wd Sdng,TA,CBlock,822,Y,1851,2,1,3,1,7,440,Y,WD,187000,43
60,RL,8846,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,750,Y,1500,2,1,3,1,6,564,Y,New,173900,1
20,RL,12456,AllPub,NridgHt,5,CompShg,CemntBd,TA,PConc,1700,Y,1718,2,0,3,1,7,786,Y,WD,337500,3
50,RL,4712,AllPub,BrkSide,7,CompShg,MetalSd,TA,CBlock,747,Y,1230,1,1,3,1,5,305,Y,WD,121600,60
20,RL,10659,AllPub,NAmes,6,CompShg,Wd Sdng,TA,CBlock,1050,Y,1050,1,0,3,1,6,368,Y,COD,136500,45
20,RL,11717,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,1442,Y,1442,2,0,2,1,6,615,Y,WD,185000,39
30,RM,9786,AllPub,IDOTRR,4,CompShg,Wd Sdng,TA,BrkTil,1007,N,1077,1,0,3,1,6,210,P,WD,91000,84
20,RL,6762,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1187,Y,1208,2,0,2,1,6,632,Y,WD,206000,4
20,RL,10206,AllPub,Edwards,3,Tar&Grv,BrkComm,TA,Slab,0,N,944,1,0,2,1,4,528,Y,WD,82000,57
30,RL,5400,AllPub,OldTown,6,CompShg,Wd Sdng,TA,BrkTil,691,Y,691,1,0,2,1,4,216,N,WD,86000,87
20,RL,11957,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1574,Y,1574,2,0,3,1,7,824,Y,WD,232000,2
90,RL,11500,AllPub,NWAmes,6,CompShg,VinylSd,TA,CBlock,1680,Y,1680,2,0,4,2,8,528,Y,WD,136905,31
120,RL,3182,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1346,Y,1504,2,0,1,1,7,457,Y,WD,181000,4
80,RL,8385,AllPub,CollgCr,8,CompShg,HdBoard,TA,CBlock,985,Y,985,2,0,3,1,6,328,Y,WD,149900,31
20,RL,12155,AllPub,NAmes,3,CompShg,Plywood,TA,CBlock,1657,Y,1657,2,0,3,1,7,484,Y,WD,163500,37
160,RM,2217,AllPub,MeadowV,4,CompShg,CemntBd,TA,CBlock,546,Y,1092,1,1,3,1,6,286,Y,WD,88000,39
20,RL,12118,AllPub,Mitchel,5,CompShg,VinylSd,TA,PConc,1710,Y,1710,2,0,3,1,7,550,Y,WD,240000,5
50,RL,6000,AllPub,SWISU,5,CompShg,Wd Sdng,Fa,BrkTil,1008,Y,1522,2,0,4,1,7,0,P,WD,102000,80
50,RL,21286,AllPub,Sawyer,5,CompShg,Wd Sdng,TA,CBlock,720,Y,1271,2,0,4,1,7,312,Y,WD,135000,60
90,RL,9825,AllPub,Edwards,5,CompShg,AsphShn,TA,CBlock,0,N,1664,2,0,4,2,8,0,Y,WD,100000,45
70,RL,10592,AllPub,Crawfor,7,CompShg,Wd Sdng,Gd,PConc,602,Y,1502,1,1,3,1,7,180,Y,WD,165000,84
30,RM,7200,AllPub,OldTown,4,CompShg,MetalSd,TA,BrkTil,1022,N,1022,1,0,2,1,4,280,Y,WD,85000,99
20,RL,11664,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1082,Y,1082,1,0,2,1,5,240,Y,WD,119200,59
60,RL,8400,AllPub,NWAmes,6,CompShg,VinylSd,TA,PConc,810,Y,1665,2,1,3,1,6,528,Y,WD,227000,8
20,RL,11883,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1504,Y,1504,2,0,3,1,6,478,Y,WD,203000,13
120,RL,5814,AllPub,StoneBr,5,CompShg,HdBoard,TA,CBlock,1220,Y,1360,1,0,1,1,4,565,Y,COD,187500,25
80,RL,10784,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,384,Y,1472,2,1,3,1,7,402,Y,WD,160000,16
120,RL,3013,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1362,Y,1506,2,0,2,1,6,440,Y,WD,213490,1
20,RL,7024,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,1132,Y,1132,1,1,2,1,5,451,Y,WD,176000,3
20,RL,7406,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1199,Y,1220,2,0,2,1,6,632,Y,New,194000,0
50,RM,9439,AllPub,OldTown,5,CompShg,Wd Sdng,TA,CBlock,912,Y,1248,1,0,2,1,6,160,Y,WD,87000,77
120,RL,3182,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1346,Y,1504,2,0,2,1,7,437,Y,WD,191000,3
20,RL,15498,AllPub,Timber,6,WdShake,Stone,TA,CBlock,1565,Y,2898,2,0,2,1,10,665,Y,COD,287000,32
20,RL,7700,AllPub,CollgCr,5,CompShg,VinylSd,TA,CBlock,882,Y,882,1,0,3,1,5,461,Y,WD,112500,35
20,RL,9300,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1268,Y,1264,1,0,3,1,6,461,Y,WD,167500,50
20,RL,9520,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1638,Y,1646,2,0,3,1,7,800,Y,New,293077,1
50,RL,9492,AllPub,NAmes,5,CompShg,WdShing,TA,CBlock,768,Y,1376,1,0,3,1,6,240,Y,WD,105000,66
160,RM,1680,AllPub,BrDale,7,CompShg,HdBoard,TA,CBlock,672,Y,1218,1,1,3,1,7,264,Y,WD,118000,34
190,RH,7082,AllPub,SWISU,8,CompShg,VinylSd,TA,PConc,686,Y,1928,2,0,5,2,10,0,N,WD,160000,90
75,RL,15863,AllPub,SWISU,3,CompShg,Wd Sdng,TA,BrkTil,824,Y,3082,2,1,5,1,12,672,Y,WD,197000,89
60,RL,14541,AllPub,NoRidge,7,CompShg,MetalSd,Gd,PConc,1338,Y,2520,2,1,5,1,10,796,Y,WD,310000,13
20,RL,8125,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1654,Y,1654,2,0,3,1,6,900,Y,WD,230000,4
30,RL,6305,AllPub,Crawfor,7,CompShg,MetalSd,Gd,PConc,920,Y,954,1,0,2,1,5,240,Y,WD,119750,69
20,RL,11500,AllPub,Edwards,3,CompShg,Wd Sdng,Gd,Slab,0,N,845,1,0,3,1,5,290,N,WD,84000,52
20,RL,12898,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1620,Y,1620,2,0,2,1,6,912,Y,WD,315500,2
60,RL,9240,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1055,Y,2263,2,1,3,1,7,905,Y,WD,287000,7
160,RM,1533,AllPub,MeadowV,6,CompShg,CemntBd,TA,CBlock,546,Y,1344,1,1,3,1,6,0,Y,WD,97000,39
180,RM,1477,AllPub,MeadowV,4,CompShg,CemntBd,TA,CBlock,630,Y,630,1,0,1,1,3,286,Y,WD,80000,39
20,RL,13125,AllPub,Sawyer,4,CompShg,Wd Sdng,TA,CBlock,1134,Y,1803,2,0,3,1,8,484,Y,WD,155000,49
60,RL,9130,AllPub,NWAmes,8,CompShg,HdBoard,TA,CBlock,800,Y,1632,1,1,4,1,7,484,Y,WD,173000,42
120,RL,5381,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1306,Y,1306,2,0,1,1,5,624,Y,WD,196000,4
60,RL,11839,AllPub,SawyerW,5,CompShg,HdBoard,TA,PConc,1475,Y,2329,2,1,4,1,10,514,Y,WD,262280,18
20,RL,9600,AllPub,NWAmes,5,WdShngl,BrkFace,TA,PConc,2524,Y,2524,2,1,4,1,9,542,Y,WD,278000,28
20,RL,13680,AllPub,Edwards,5,CompShg,BrkFace,TA,Slab,0,Y,1733,2,0,4,1,8,452,Y,WD,139600,54
60,RL,16056,AllPub,StoneBr,5,CompShg,CemntBd,TA,PConc,1992,Y,2868,3,1,4,1,11,716,Y,New,556581,1
20,RL,9245,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,990,Y,990,1,0,3,1,5,672,Y,WD,145000,14
20,RL,21750,AllPub,Mitchel,4,CompShg,HdBoard,Fa,Slab,0,Y,1771,1,0,3,1,9,336,Y,WD,115000,49
20,RL,11100,AllPub,Edwards,7,CompShg,MetalSd,TA,CBlock,0,Y,930,1,0,2,1,6,308,Y,WD,84900,64
20,RL,8993,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,1302,Y,1302,2,0,3,1,6,436,Y,New,176485,0
20,RL,11175,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1316,Y,1316,2,0,3,1,6,440,Y,New,200141,0
60,RL,9500,AllPub,NAmes,6,CompShg,VinylSd,TA,CBlock,816,Y,1977,1,1,4,1,9,540,Y,WD,165000,43
20,RL,8562,AllPub,Edwards,6,CompShg,HdBoard,TA,CBlock,1216,Y,1526,1,0,4,1,7,364,Y,WD,144500,53
60,RL,11367,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1065,Y,1989,2,1,3,1,7,586,Y,WD,255000,4
20,RL,11361,AllPub,NWAmes,5,CompShg,Plywood,TA,CBlock,1193,Y,1523,2,0,3,1,7,478,Y,COD,180000,32
120,RL,7052,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1364,Y,1364,2,0,2,1,6,484,Y,WD,185850,1
60,RL,29959,AllPub,NoRidge,6,CompShg,HdBoard,TA,PConc,973,Y,1850,2,1,3,1,7,467,Y,WD,248000,15
60,RL,11308,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1104,Y,2184,2,1,3,1,10,836,Y,WD,335000,1
50,RL,11275,AllPub,Crawfor,7,CompShg,MetalSd,TA,CBlock,854,Y,1991,1,1,3,1,7,432,Y,WD,220000,75
120,RL,4920,AllPub,StoneBr,5,CompShg,CemntBd,TA,PConc,1338,Y,1338,2,0,2,1,6,582,Y,WD,213500,9
30,C (all),18000,AllPub,IDOTRR,4,CompShg,MetalSd,TA,CBlock,894,Y,894,1,0,2,1,6,1248,Y,ConLD,81000,73
190,RM,13600,AllPub,OldTown,5,CompShg,Wd Sdng,TA,BrkTil,662,N,2337,2,0,5,2,10,560,Y,WD,90000,107
30,RM,6000,AllPub,OldTown,6,CompShg,MetalSd,Gd,BrkTil,1103,Y,1103,1,0,2,1,5,440,Y,WD,110500,81
20,RL,11000,AllPub,NAmes,6,CompShg,Plywood,TA,CBlock,1154,Y,1154,1,1,3,1,6,480,Y,WD,154000,43
60,RL,14000,AllPub,ClearCr,5,CompShg,Wd Sdng,TA,PConc,1306,Y,2260,2,1,3,1,7,533,Y,WD,328000,14
60,RL,7837,AllPub,Gilbert,7,CompShg,VinylSd,TA,PConc,799,Y,1571,2,1,3,1,7,380,Y,WD,178000,16
60,RL,9760,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,780,Y,1611,1,1,4,1,7,442,Y,WD,167900,44
160,RM,3964,AllPub,MeadowV,4,CompShg,CemntBd,TA,CBlock,942,Y,2521,2,1,5,1,10,576,Y,WD,151400,33
45,RL,9600,AllPub,NAmes,7,CompShg,MetalSd,TA,CBlock,845,Y,893,1,0,2,1,4,576,Y,WD,135000,58
20,RL,10152,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1048,Y,1048,1,0,3,1,6,286,Y,WD,135000,51
60,RL,11700,AllPub,NWAmes,6,CompShg,MetalSd,TA,CBlock,727,Y,1556,1,1,4,1,8,441,Y,WD,154000,41
50,RL,7585,AllPub,Edwards,3,CompShg,MetalSd,TA,CBlock,810,Y,1456,1,0,4,1,7,280,P,WD,91500,58
60,RL,7950,AllPub,Edwards,6,CompShg,HdBoard,TA,CBlock,690,Y,1426,1,1,3,1,6,440,Y,WD,159500,32
20,RL,8556,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1240,Y,1240,2,0,2,1,5,826,Y,WD,194000,1
70,RL,13125,AllPub,Crawfor,6,CompShg,Wd Sdng,TA,CBlock,800,Y,1740,1,1,3,1,6,240,Y,CWD,219500,67
50,RL,10800,AllPub,OldTown,8,CompShg,Wd Sdng,TA,CBlock,796,Y,1466,2,0,3,1,7,566,Y,WD,170000,70
20,RL,15870,AllPub,NAmes,5,CompShg,VinylSd,TA,CBlock,1096,Y,1096,1,0,3,1,6,299,Y,WD,138800,37
120,RM,4435,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,3,420,Y,WD,155900,2
20,RL,8775,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,990,Y,990,1,0,3,1,5,299,Y,WD,126000,13
20,RL,11040,AllPub,NWAmes,7,CompShg,VinylSd,Gd,CBlock,1258,Y,1258,2,0,3,1,5,528,Y,COD,145000,37
20,RL,7500,AllPub,Sawyer,5,CompShg,HdBoard,TA,CBlock,1040,Y,1040,1,1,3,1,5,308,Y,WD,133000,47
20,RL,8749,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1459,Y,1459,2,0,3,1,6,527,Y,WD,192000,5
20,RL,8800,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,1251,Y,1251,1,0,3,1,6,461,Y,WD,160000,42
60,RL,13031,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,691,Y,1498,2,1,3,1,6,409,Y,WD,187500,11
85,RL,9069,AllPub,SawyerW,6,CompShg,HdBoard,TA,PConc,936,Y,996,1,0,2,1,5,564,Y,WD,147000,18
160,RM,1974,AllPub,MeadowV,5,CompShg,CemntBd,TA,CBlock,546,Y,1092,1,1,3,1,6,286,Y,WD,83500,37
60,FV,10574,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1082,Y,1953,2,1,3,1,9,1043,Y,WD,252000,4
160,RM,2522,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,970,Y,1709,2,0,3,1,7,380,Y,WD,137500,2
120,FV,3316,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,1247,Y,1247,1,1,1,1,4,550,Y,WD,197000,1
90,RL,8544,AllPub,NAmes,4,CompShg,BrkFace,TA,Slab,0,N,1040,2,0,2,2,6,400,Y,WD,92900,59
160,FV,2160,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,600,Y,1252,2,1,2,1,4,462,Y,WD,160000,9
50,RL,8400,AllPub,SWISU,5,CompShg,MetalSd,TA,PConc,1181,Y,1694,2,0,4,1,7,576,Y,WD,136500,83
20,RL,9230,AllPub,NAmes,8,CompShg,MetalSd,TA,CBlock,864,Y,1200,1,1,1,1,6,884,Y,WD,146000,41
20,RL,5868,AllPub,NAmes,7,CompShg,MetalSd,TA,CBlock,936,Y,936,1,0,2,1,4,308,Y,WD,129000,54
20,RL,9317,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1314,Y,1314,2,0,3,1,6,440,Y,WD,176432,1
70,RM,6882,AllPub,IDOTRR,7,CompShg,Wd Sdng,TA,PConc,684,Y,1355,1,1,3,1,7,0,Y,WD,127000,93
120,RL,3696,AllPub,StoneBr,5,CompShg,HdBoard,TA,CBlock,1074,Y,1088,1,1,2,1,5,461,Y,WD,170000,21
50,RM,6000,AllPub,BrkSide,6,CompShg,MetalSd,TA,BrkTil,672,Y,1324,1,0,3,1,6,240,Y,WD,128000,73
20,RL,11880,AllPub,NWAmes,5,CompShg,Plywood,TA,CBlock,1271,Y,1601,2,0,3,1,7,478,Y,COD,157000,31
30,RL,8400,AllPub,SWISU,5,CompShg,Wd Sdng,TA,CBlock,290,N,438,1,0,1,1,3,246,N,WD,60000,89
20,RL,9758,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,950,Y,950,1,0,3,1,5,280,Y,WD,119500,36
20,RL,7000,AllPub,NAmes,7,CompShg,Wd Sdng,TA,CBlock,1010,Y,1134,1,0,2,1,6,254,Y,WD,135000,47
20,RL,8910,AllPub,NAmes,6,CompShg,BrkFace,TA,CBlock,655,Y,1194,1,0,3,1,6,539,Y,WD,159500,47
160,RM,2016,AllPub,BrDale,5,CompShg,HdBoard,TA,CBlock,630,Y,1302,2,1,3,1,6,440,Y,WD,106000,37
60,RL,12256,AllPub,NoRidge,5,CompShg,HdBoard,TA,PConc,1463,Y,2622,2,1,3,1,9,712,Y,WD,325000,16
20,RL,10357,AllPub,SawyerW,5,CompShg,HdBoard,TA,PConc,910,Y,1442,2,0,3,1,6,719,Y,WD,179900,17
60,RL,23257,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,868,Y,2021,2,1,3,1,9,422,Y,New,274725,0
60,RL,8063,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,924,Y,1690,2,1,3,1,7,463,Y,WD,181000,7
20,RL,11362,AllPub,NridgHt,5,CompShg,MetalSd,TA,PConc,1836,Y,1836,2,0,3,1,7,862,Y,WD,280000,5
60,RL,8000,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,773,Y,1658,2,1,3,1,8,431,Y,WD,188000,13
60,RL,10480,AllPub,NWAmes,6,CompShg,Plywood,TA,CBlock,803,Y,1964,2,1,4,1,8,483,Y,WD,205000,32
20,RL,7100,AllPub,NAmes,7,CompShg,WdShing,TA,CBlock,816,Y,816,1,0,2,1,5,308,Y,WD,129900,49
20,RL,8923,AllPub,NAmes,7,CompShg,Wd Sdng,TA,CBlock,1008,Y,1008,1,0,2,1,6,240,Y,WD,134500,54
20,RL,5400,AllPub,OldTown,7,CompShg,MetalSd,Gd,CBlock,833,Y,833,1,0,2,1,4,326,Y,WD,117000,52
20,RL,12085,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1734,Y,1734,2,0,3,1,7,928,Y,New,318000,0
80,RL,7750,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,408,Y,1419,2,1,3,1,7,527,Y,WD,184100,7
20,RL,9764,AllPub,Sawyer,7,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,450,Y,WD,130000,41
80,RL,13825,AllPub,Sawyer,6,CompShg,MetalSd,Gd,CBlock,533,Y,1601,1,0,3,1,6,300,Y,WD,140000,50
20,RL,7560,AllPub,NAmes,5,CompShg,BrkFace,TA,CBlock,1040,Y,1040,1,0,3,1,6,286,Y,WD,133700,47
30,RM,8263,AllPub,IDOTRR,5,CompShg,BrkFace,TA,BrkTil,1012,Y,1012,1,0,2,1,6,308,Y,WD,118400,87
20,RL,10084,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1552,Y,1552,2,0,3,1,7,782,Y,New,212900,1
20,RL,8926,AllPub,Edwards,3,CompShg,AsbShng,TA,CBlock,672,Y,960,1,0,3,1,5,288,Y,COD,112000,53
20,RL,9405,AllPub,Edwards,9,CompShg,VinylSd,Ex,CBlock,698,Y,698,1,0,2,1,4,0,Y,WD,118000,62
80,RL,9125,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,384,Y,1482,2,1,3,1,7,392,Y,WD,163900,15
20,RL,10434,AllPub,NAmes,5,CompShg,Plywood,TA,CBlock,1005,Y,1005,1,0,2,1,5,672,Y,WD,115000,54
120,RL,3684,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1373,Y,1555,2,0,2,1,7,660,Y,WD,174000,2
20,RL,14572,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,1530,Y,1530,2,0,3,1,7,630,Y,WD,259000,3
60,RL,11796,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,847,Y,1959,2,1,4,1,8,434,Y,WD,215000,3
90,RM,7200,AllPub,OldTown,5,CompShg,MetalSd,TA,CBlock,936,Y,936,1,0,2,1,4,672,Y,WD,140000,27
50,RL,7804,AllPub,SWISU,3,CompShg,WdShing,TA,BrkTil,1122,Y,1981,2,0,4,1,7,576,Y,WD,135000,81
20,RL,10712,AllPub,Mitchel,5,CompShg,HdBoard,TA,PConc,974,Y,974,1,0,3,1,5,0,Y,Oth,93500,16
70,RM,9900,AllPub,OldTown,4,CompShg,Wd Sdng,TA,BrkTil,1008,Y,2210,2,0,5,1,8,205,N,WD,117500,127
60,RL,9828,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1128,Y,2020,2,1,3,1,8,466,Y,WD,239500,14
60,RL,8773,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,916,Y,1600,2,1,3,1,7,460,Y,WD,169000,10
30,RM,6180,AllPub,BrkSide,5,CompShg,Wd Sdng,TA,BrkTil,960,N,986,1,0,2,1,5,180,Y,WD,102000,81
50,RL,9600,AllPub,NAmes,5,CompShg,VinylSd,TA,CBlock,1032,Y,1252,1,0,3,1,6,288,Y,WD,119000,58
50,RL,6342,AllPub,Sawyer,8,CompShg,VinylSd,Gd,CBlock,780,N,1020,1,0,2,1,6,0,N,WD,94000,135
20,RL,9819,AllPub,Mitchel,5,CompShg,Plywood,TA,PConc,1567,Y,1567,2,0,2,1,5,714,Y,WD,196000,32
30,RL,8731,AllPub,BrkSide,5,CompShg,Stucco,Fa,BrkTil,915,Y,1167,1,0,3,1,6,495,Y,WD,144000,87
20,RL,7350,AllPub,NAmes,7,CompShg,HdBoard,TA,CBlock,952,Y,952,1,0,2,1,4,840,Y,COD,139000,57
60,RL,10304,AllPub,NWAmes,7,CompShg,Plywood,Gd,CBlock,780,Y,1868,2,1,4,1,9,484,Y,WD,197500,33
60,RL,9965,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1466,Y,2828,3,0,4,1,11,1052,Y,New,424870,1
20,RL,9000,AllPub,Sawyer,3,CompShg,Wd Sdng,TA,CBlock,1006,Y,1006,1,0,3,1,5,0,Y,WD,80000,49
190,RL,12180,AllPub,Edwards,4,CompShg,MetalSd,Fa,BrkTil,672,N,924,1,0,2,1,5,280,Y,WD,80000,69
50,RM,6240,AllPub,BrkSide,6,CompShg,MetalSd,TA,BrkTil,1042,Y,1576,1,0,3,1,8,225,Y,WD,149000,78
20,RL,11200,AllPub,SawyerW,5,CompShg,Wd Sdng,TA,CBlock,1298,Y,1298,2,0,3,1,5,403,Y,WD,180000,21
70,RL,12000,AllPub,Crawfor,7,CompShg,MetalSd,TA,CBlock,704,Y,1564,1,1,3,1,7,234,Y,WD,174500,68
50,RM,5700,AllPub,OldTown,7,CompShg,Wd Sdng,TA,PConc,572,Y,1111,1,0,2,1,5,288,Y,WD,116900,82
70,RM,9000,AllPub,OldTown,9,CompShg,VinylSd,Gd,PConc,650,Y,1482,1,0,3,1,7,324,Y,WD,143000,89
20,RL,8280,AllPub,NAmes,5,CompShg,BrkFace,TA,CBlock,932,Y,932,1,0,2,1,4,306,Y,WD,124000,57
20,RL,17755,AllPub,Edwards,4,CompShg,HdBoard,TA,CBlock,1466,Y,1466,1,1,3,1,6,528,Y,WD,149900,47
20,RL,14115,AllPub,Crawfor,7,CompShg,Stone,TA,PConc,1073,Y,1811,1,0,2,1,6,470,Y,WD,230000,50
30,RM,5890,AllPub,IDOTRR,8,CompShg,Wd Sdng,Gd,BrkTil,816,Y,816,1,0,2,1,5,432,Y,WD,120500,78
60,RL,13700,AllPub,NAmes,6,CompShg,VinylSd,TA,CBlock,864,Y,1820,1,2,4,1,8,492,Y,WD,201800,43
20,RL,10768,AllPub,Veenker,8,CompShg,Plywood,Gd,CBlock,1437,Y,1437,2,0,3,1,6,528,Y,WD,218000,31
80,RL,9350,AllPub,NAmes,8,CompShg,BrkFace,Gd,PConc,1219,Y,1265,2,0,3,1,6,502,Y,WD,179900,43
120,RL,5001,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1314,Y,1314,2,0,2,1,6,626,Y,WD,230000,2
20,RL,11932,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1580,Y,1580,2,0,3,1,7,830,Y,ConLD,235128,1
60,RL,9120,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,901,Y,1876,2,1,4,1,8,540,Y,WD,185000,34
160,RL,2280,AllPub,NPkVill,5,CompShg,Plywood,TA,CBlock,855,Y,1456,2,1,3,1,7,440,Y,WD,146000,32
20,RL,14778,AllPub,Crawfor,7,CompShg,HdBoard,TA,CBlock,1296,Y,1640,1,0,3,1,7,924,Y,WD,224000,54
20,RL,8724,AllPub,Sawyer,5,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,450,Y,WD,129000,39
90,RL,12900,AllPub,Sawyer,4,CompShg,Plywood,TA,CBlock,1198,Y,1258,0,2,0,2,6,400,Y,WD,108959,39
80,RL,16157,AllPub,Veenker,7,CompShg,Plywood,TA,PConc,1360,Y,1432,1,1,2,1,5,588,Y,WD,194000,29
20,RL,9541,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1502,Y,1502,2,0,3,1,7,644,Y,New,233170,0
20,RL,10475,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1694,Y,1694,2,0,3,1,7,776,Y,WD,245350,2
60,RL,10852,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,959,Y,1671,2,1,3,1,7,472,Y,WD,173000,6
70,RL,13728,AllPub,Edwards,7,CompShg,Stucco,TA,CBlock,1127,Y,2108,2,0,4,1,7,540,Y,WD,235000,73
